Date,MSCI World EUR,MSCI Europe EUR,MSCI USA EUR
29/7/2008,88.6160,97.7370,75.7150
30/7/2008,90.2450,99.2590,77.1880
31/7/2008,89.4460,99.1600,75.9380
1/8/2008,88.7110,97.8990,75.7160
4/8/2008,87.5740,96.9790,74.7100
5/8/2008,89.7230,99.5130,77.3800
6/8/2008,90.6810,100.4460,78.0450
7/8/2008,89.8000,100.1650,76.9010
8/8/2008,92.2410,100.9650,80.4540
11/8/2008,93.2450,102.2990,81.1760
12/8/2008,92.9420,101.9240,80.7210
13/8/2008,92.1450,99.3770,80.7910
14/8/2008,92.3430,99.9110,81.0760
15/8/2008,93.3550,100.3210,82.5190
18/8/2008,92.7390,100.2500,81.2140
19/8/2008,91.2900,97.7370,80.4860
20/8/2008,91.6940,98.1080,80.8530
21/8/2008,91.0930,97.2990,80.2150
22/8/2008,92.1870,99.1760,81.4540
25/8/2008,91.4970,98.6220,80.0740
26/8/2008,92.1310,98.7920,81.0850
27/8/2008,92.3720,98.9960,81.4310
28/8/2008,93.4470,100.3380,82.5230
29/8/2008,93.2780,100.6710,81.4060
1/9/2008,93.4790,100.2920,82.1490
2/9/2008,93.4220,101.2390,82.0920
3/9/2008,93.0970,99.6930,82.1880
4/9/2008,91.0090,97.0960,80.1860
5/9/2008,90.8510,95.0310,81.2250
8/9/2008,93.2720,98.1490,83.0970
9/9/2008,91.3880,97.5720,80.6340
10/9/2008,91.8490,96.8270,81.6300
11/9/2008,92.6390,96.2670,83.5140
12/9/2008,92.4370,97.9270,82.3010
15/9/2008,89.0120,94.5110,78.3590
16/9/2008,88.8040,92.0040,80.1120
17/9/2008,85.7110,90.1110,75.9770
18/9/2008,86.4270,89.6380,78.2290
19/9/2008,91.1790,97.0190,81.2880
22/9/2008,88.2460,95.0320,76.9400
23/9/2008,86.6510,93.3340,75.2790
24/9/2008,86.6250,92.7720,75.4530
25/9/2008,87.7970,94.6530,76.8720
26/9/2008,87.4120,92.8880,77.3730
29/9/2008,82.3110,87.8630,71.4420
30/9/2008,85.9590,89.4880,77.3550
1/10/2008,86.3670,90.0800,77.1830
2/10/2008,84.4440,88.8200,75.0260
3/10/2008,84.2100,91.4040,73.9590
6/10/2008,81.1660,84.4460,72.6740
7/10/2008,77.8510,84.1990,67.7870
8/10/2008,75.1090,79.1570,66.9860
9/10/2008,71.6720,77.5090,61.9380
10/10/2008,68.8260,71.6340,61.8320
13/10/2008,74.9340,78.8300,68.6420
14/10/2008,76.6020,81.2850,67.9380
15/10/2008,71.4530,76.0080,62.0000
16/10/2008,71.3830,72.2210,65.4430
17/10/2008,72.1750,75.0820,64.9100
20/10/2008,75.9350,77.8930,68.7480
21/10/2008,75.2780,77.4450,67.2590
22/10/2008,71.9810,73.4470,64.5110
23/10/2008,72.1800,73.2160,65.3140
24/10/2008,69.8850,69.7350,63.8240
27/10/2008,68.4120,68.4390,63.1670
28/10/2008,73.0290,70.0550,69.7050
29/10/2008,73.4430,75.1250,67.1300
30/10/2008,75.6600,75.9320,68.9030
31/10/2008,77.0850,77.9960,70.9090
3/11/2008,76.9500,78.3670,70.2590
4/11/2008,79.3470,81.9210,71.9430
5/11/2008,76.8710,80.0010,67.6930
6/11/2008,73.8890,75.5340,65.6550
7/11/2008,75.0170,76.8600,67.5470
10/11/2008,74.9410,77.4290,66.4750
11/11/2008,73.7630,74.3410,66.3990
12/11/2008,70.9410,71.8950,63.0650
13/11/2008,72.6290,71.5100,67.1820
14/11/2008,70.8290,72.0760,63.8230
17/11/2008,69.3700,70.2120,62.3590
18/11/2008,69.5700,70.8350,62.9250
19/11/2008,66.3030,67.9620,58.9920
20/11/2008,62.9080,65.4690,55.5510
21/11/2008,64.8810,63.8500,59.1360
24/11/2008,67.5990,69.2890,61.4090
25/11/2008,67.8690,69.7050,61.0890
26/11/2008,69.4510,69.7400,63.7700
27/11/2008,70.1670,71.3850,63.8540
28/11/2008,71.8570,72.3100,65.4220
1/12/2008,67.3160,67.9650,59.9930
2/12/2008,67.9930,69.1400,61.7780
3/12/2008,69.2140,69.5060,63.5130
4/12/2008,67.7050,69.1900,61.3740
5/12/2008,68.3380,66.4740,63.9370
8/12/2008,70.6750,71.0040,65.0940
9/12/2008,70.2910,71.9680,63.7830
10/12/2008,70.6900,71.9310,64.1170
11/12/2008,68.8640,71.4280,61.1290
12/12/2008,67.6150,69.4610,60.9650
15/12/2008,66.5670,69.2090,58.8630
16/12/2008,68.0530,69.7150,61.4880
17/12/2008,66.1550,69.2300,58.5590
18/12/2008,64.8460,69.1440,56.7360
19/12/2008,66.4690,68.8190,59.1500
22/12/2008,65.4810,67.7200,58.1110
23/12/2008,65.0610,67.6030,57.4990
24/12/2008,64.8280,67.3260,57.6150
25/12/2008,64.9140,67.3260,57.6150
26/12/2008,64.9140,67.1990,57.6690
29/12/2008,64.6330,67.7190,56.6940
30/12/2008,66.1270,68.9110,58.4350
31/12/2008,67.6000,69.4290,60.3270
1/1/2009,67.6000,69.4290,60.3270
2/1/2009,69.3240,71.6060,62.0840
5/1/2009,70.7990,73.0700,63.2090
6/1/2009,72.4640,74.5410,64.9270
7/1/2009,70.3030,73.5950,61.7610
8/1/2009,69.8630,73.0830,61.6860
9/1/2009,69.7410,72.7030,61.3250
12/1/2009,69.0300,71.5310,60.6100
13/1/2009,68.9290,70.5560,61.5750
14/1/2009,66.8840,67.4480,59.5540
15/1/2009,66.7010,66.8520,60.1450
16/1/2009,66.7210,67.4810,59.7510
19/1/2009,66.7410,66.3570,60.2010
20/1/2009,65.0530,64.9840,58.0600
21/1/2009,66.4940,64.5410,60.7480
22/1/2009,65.4300,63.9220,59.3970
23/1/2009,65.8940,63.8460,60.5320
26/1/2009,65.4640,65.8180,59.2810
27/1/2009,66.2420,65.9120,59.7580
28/1/2009,67.8610,67.9870,61.5150
29/1/2009,66.9790,66.7820,60.1500
30/1/2009,66.8400,66.9060,60.0200
2/2/2009,66.0970,65.1950,60.0430
3/2/2009,66.4380,66.4170,60.1940
4/2/2009,67.2150,68.1020,60.2000
5/2/2009,67.8400,68.0140,61.3980
6/2/2009,69.1800,69.4410,62.9830
9/2/2009,68.5160,69.7050,62.0340
10/2/2009,66.2890,67.7610,59.1920
11/2/2009,66.8830,67.5390,60.2650
12/2/2009,66.9550,66.6840,61.0000
13/2/2009,66.2070,66.9200,59.7780
16/2/2009,66.3130,66.0040,60.3040
17/2/2009,64.6940,64.3770,58.5950
18/2/2009,64.4910,64.1580,58.7350
19/2/2009,63.5810,64.1810,57.3190
20/2/2009,62.5560,61.9210,57.0190
23/2/2009,60.7290,61.3200,54.5130
24/2/2009,61.4890,60.4720,56.6330
25/2/2009,61.4350,60.2710,56.2890
26/2/2009,61.1660,61.5930,55.1750
27/2/2009,60.3700,60.4370,54.1530
2/3/2009,57.9000,57.3800,52.0500
3/3/2009,57.3250,56.2980,51.8470
4/3/2009,58.7370,58.4980,53.1100
5/3/2009,57.0020,56.3890,50.9120
6/3/2009,56.2570,55.7060,50.5360
9/3/2009,55.6500,55.2050,50.1290
10/3/2009,58.0780,58.0320,52.8280
11/3/2009,58.4330,58.1230,52.8490
12/3/2009,59.4870,58.5030,54.8830
13/3/2009,59.9170,58.9180,54.8790
16/3/2009,60.1200,60.5220,54.2060
17/3/2009,61.2910,60.1240,56.0490
18/3/2009,61.4410,59.6380,56.5890
19/3/2009,59.7310,60.0030,53.3940
20/3/2009,59.4610,60.2510,52.9780
23/3/2009,62.4780,62.0690,56.6580
24/3/2009,62.2240,62.2220,55.7120
25/3/2009,62.5550,62.4650,56.1430
26/3/2009,63.3730,62.5820,57.3850
27/3/2009,63.2890,61.9260,57.2570
30/3/2009,61.4810,59.5390,55.8820
31/3/2009,61.9290,61.6600,56.1290
1/4/2009,63.1090,62.6010,57.2430
2/4/2009,64.7780,65.7250,57.9690
3/4/2009,65.0270,64.9740,58.6530
6/4/2009,64.6330,64.5570,58.2420
7/4/2009,64.0710,64.0000,57.4000
8/4/2009,64.4880,64.1770,58.2660
9/4/2009,66.5960,65.5600,60.5680
10/4/2009,66.6420,65.5600,60.5680
13/4/2009,66.4230,65.6050,60.1920
14/4/2009,66.3880,66.5690,59.2730
15/4/2009,66.9120,66.4100,60.3520
16/4/2009,67.7880,67.5940,61.2620
17/4/2009,68.9890,68.6630,62.2560
20/4/2009,67.1070,66.2380,60.1570
21/4/2009,67.4980,66.3430,61.2670
22/4/2009,67.2800,67.1020,60.5200
23/4/2009,67.6240,66.8060,60.9280
24/4/2009,67.9850,68.3720,61.0260
27/4/2009,68.1710,68.6200,60.9860
28/4/2009,67.6440,67.5850,61.0570
29/4/2009,68.1930,68.8880,61.5100
30/4/2009,68.8170,69.9100,61.5420
1/5/2009,69.0530,69.9840,61.8610
4/5/2009,70.5240,71.1040,63.5210
5/5/2009,70.5730,71.5700,63.2340
6/5/2009,71.7690,72.5690,64.5060
7/5/2009,71.0940,71.9750,63.0820
8/5/2009,72.2100,73.1250,64.2650
11/5/2009,70.7250,72.1000,62.2730
12/5/2009,70.4650,71.9690,62.1010
13/5/2009,69.0410,70.1300,60.6020
14/5/2009,69.2090,70.4310,61.2910
15/5/2009,69.1650,70.8270,60.5660
18/5/2009,70.8620,72.5740,62.9010
19/5/2009,71.0950,73.5730,62.2540
20/5/2009,70.6420,73.8990,61.1910
21/5/2009,69.5360,72.4390,60.2190
22/5/2009,68.7040,72.2410,59.1870
25/5/2009,68.7200,72.3680,59.1110
26/5/2009,69.9620,72.9520,60.7520
27/5/2009,69.7980,73.4440,59.8710
28/5/2009,69.9420,72.6220,60.7270
29/5/2009,69.9780,72.7230,60.6270
1/6/2009,71.7320,74.8760,62.1950
2/6/2009,71.4210,74.8200,61.7060
3/6/2009,70.7450,73.2740,61.2940
4/6/2009,70.9630,73.1220,61.9910
5/6/2009,71.6050,73.5720,62.6340
8/6/2009,71.8540,73.0670,63.2270
9/6/2009,71.6490,73.4100,62.8290
10/6/2009,71.9950,74.2860,62.6170
11/6/2009,72.3390,74.9650,62.7200
12/6/2009,72.5470,74.7730,63.1170
15/6/2009,71.4850,72.8890,62.3500
16/6/2009,70.5740,72.8130,61.2890
17/6/2009,70.1480,71.3930,61.3190
18/6/2009,70.1020,71.7560,61.3790
19/6/2009,70.7420,72.7020,61.7320
22/6/2009,69.0930,70.6710,60.0470
23/6/2009,68.3970,70.3160,59.6320
24/6/2009,69.2150,71.9660,59.9520
25/6/2009,70.3170,71.3680,61.7740
26/6/2009,69.9480,71.2780,60.9890
29/6/2009,70.5110,72.5350,61.5650
30/6/2009,70.1830,71.7660,61.2120
1/7/2009,70.3000,73.0380,61.0090
2/7/2009,69.0370,71.1590,59.7330
3/7/2009,69.0450,71.1420,59.7970
6/7/2009,69.0110,70.3160,60.2490
7/7/2009,67.8170,69.7860,58.7170
8/7/2009,67.6770,69.0360,59.0660
9/7/2009,67.6880,69.5250,58.9440
10/7/2009,67.4870,68.7860,58.8660
13/7/2009,68.4300,70.0210,60.2680
14/7/2009,69.2530,70.9450,60.6230
15/7/2009,70.4880,72.8860,61.7890
16/7/2009,70.9410,73.1700,62.2120
17/7/2009,71.1000,73.4540,62.2110
20/7/2009,71.5360,74.3210,62.4700
21/7/2009,72.1200,74.9420,62.6690
22/7/2009,72.2500,75.1600,62.7220
23/7/2009,73.4370,76.6160,64.0090
24/7/2009,73.8850,76.5820,64.4600
27/7/2009,74.1210,76.9410,64.5310
28/7/2009,74.0510,76.2410,64.5490
29/7/2009,74.3200,76.8850,64.7580
30/7/2009,75.4300,78.5650,65.5170
31/7/2009,75.2480,78.3750,65.0360
3/8/2009,75.4790,79.5820,64.9730
4/8/2009,75.6610,79.3390,65.2360
5/8/2009,75.3560,78.9530,65.0910
6/8/2009,75.2880,79.2880,64.8150
7/8/2009,76.4130,80.2830,66.4020
10/8/2009,76.4320,79.8640,66.3860
11/8/2009,75.7710,78.7620,65.6540
12/8/2009,76.0560,79.5780,66.0790
13/8/2009,76.5170,80.1660,66.1670
14/8/2009,76.3200,79.5280,65.8570
17/8/2009,75.0550,77.9830,65.0010
18/8/2009,75.6690,79.0340,65.5200
19/8/2009,75.4550,78.7950,65.4490
20/8/2009,76.2590,79.8850,66.0660
21/8/2009,77.1560,81.7260,66.9620
24/8/2009,77.5670,82.3750,66.8310
25/8/2009,77.7260,82.7270,66.9330
26/8/2009,77.9650,82.2620,67.3860
27/8/2009,77.9280,81.8390,67.5900
28/8/2009,77.7270,82.6070,66.7850
31/8/2009,77.2470,82.1060,66.3320
1/9/2009,76.1470,80.6050,65.1200
2/9/2009,75.9460,80.2690,65.2030
3/9/2009,76.2180,80.2580,65.6910
4/9/2009,77.1510,81.3310,66.6690
7/9/2009,77.3000,82.4810,66.1920
8/9/2009,77.2860,82.7250,65.9800
9/9/2009,77.4740,83.4930,66.1870
10/9/2009,78.1590,83.5970,66.9460
11/9/2009,78.2120,84.0170,66.6570
14/9/2009,78.0520,83.7630,66.9860
15/9/2009,78.3350,83.8930,67.3490
16/9/2009,79.1410,85.0830,67.9650
17/9/2009,79.1090,85.5150,67.4870
18/9/2009,79.0290,85.1400,67.7430
21/9/2009,78.7890,84.4650,67.8340
22/9/2009,78.9280,84.9110,67.6610
23/9/2009,78.6150,85.0740,67.0160
24/9/2009,77.9660,83.4410,66.6880
25/9/2009,77.5280,83.0890,66.3750
28/9/2009,78.7060,84.5730,67.8420
29/9/2009,79.0290,84.6880,68.1050
30/9/2009,78.7300,84.2820,67.5460
1/10/2009,77.2810,82.9350,66.0690
2/10/2009,76.1320,81.3850,65.5650
5/10/2009,76.7480,82.0680,66.4200
6/10/2009,77.6630,83.8290,66.7910
7/10/2009,78.1050,83.5080,67.2750
8/10/2009,78.6820,84.5800,67.4310
9/10/2009,78.8700,84.3310,67.8310
12/10/2009,79.0130,84.8940,67.8880
13/10/2009,78.6700,84.0710,67.6260
14/10/2009,79.6650,85.8340,68.4460
15/10/2009,79.7420,85.9280,68.5510
16/10/2009,79.3620,85.3470,68.3010
19/10/2009,79.9880,86.6900,68.6420
20/10/2009,79.6810,86.2920,68.2130
21/10/2009,79.2090,86.6720,67.3560
22/10/2009,79.1660,85.6570,68.0190
23/10/2009,78.4250,85.1950,67.1490
26/10/2009,77.9010,84.1610,66.6980
27/10/2009,77.9560,84.3640,67.0000
28/10/2009,76.7030,82.7170,65.9070
29/10/2009,77.7160,84.1750,67.1230
30/10/2009,76.5560,82.4790,65.5420
2/11/2009,76.4420,82.7460,65.6830
3/11/2009,76.8130,81.8140,66.5200
4/11/2009,76.7690,83.2110,65.8880
5/11/2009,77.3880,83.7020,66.9100
6/11/2009,77.7430,83.8540,67.1390
9/11/2009,78.7780,85.5020,68.0020
10/11/2009,78.9210,85.3500,68.1730
11/11/2009,79.1750,85.6400,68.4160
12/11/2009,79.0760,85.7610,68.1970
13/11/2009,79.4450,86.1500,68.5730
16/11/2009,80.1300,87.3840,69.1340
17/11/2009,80.4740,87.0730,69.8470
18/11/2009,79.9210,86.8200,69.2000
19/11/2009,79.1680,85.4080,68.7710
20/11/2009,78.8020,84.7330,68.5940
23/11/2009,79.4700,86.4480,68.8750
24/11/2009,79.2540,85.8690,68.9960
25/11/2009,79.4080,86.2520,68.8310
26/11/2009,78.6870,83.4100,69.1410
27/11/2009,78.0350,84.3630,68.0010
30/11/2009,78.1490,83.1740,68.0790
1/12/2009,79.2860,85.4130,68.5480
2/12/2009,79.5110,85.8000,68.6620
3/12/2009,79.2240,85.6290,68.0210
4/12/2009,80.1670,86.5760,69.2890
7/12/2009,80.2480,86.1630,69.4150
8/12/2009,79.7900,84.8090,69.1310
9/12/2009,79.5640,83.9410,69.3380
10/12/2009,80.0580,84.8140,69.8770
11/12/2009,80.6980,85.2340,70.5860
14/12/2009,81.1690,85.9220,70.9410
15/12/2009,81.2220,85.9650,71.0470
16/12/2009,81.6450,87.0630,71.0380
17/12/2009,81.5150,85.9290,71.3450
18/12/2009,81.8300,85.5800,72.1300
21/12/2009,82.4480,86.7890,72.6780
22/12/2009,83.1800,87.3570,73.3630
23/12/2009,83.0950,87.6240,73.0370
24/12/2009,83.3690,87.6330,73.2930
25/12/2009,83.3260,87.6330,73.2930
28/12/2009,83.4720,88.0750,73.2050
29/12/2009,83.4940,88.3700,73.0160
30/12/2009,83.6330,88.0130,73.5690
31/12/2009,83.1610,88.2810,72.5930
1/1/2010,83.1610,88.2810,72.5930
4/1/2010,84.1170,89.5650,73.3070
5/1/2010,84.4930,89.5430,73.6490
6/1/2010,84.7080,89.6320,73.8610
7/1/2010,85.0250,89.6340,74.4530
8/1/2010,85.4120,89.9950,74.6850
11/1/2010,84.7440,89.9020,73.6690
12/1/2010,84.2290,89.0630,73.0010
13/1/2010,84.5740,89.2360,73.7830
14/1/2010,85.2220,89.8940,74.1270
15/1/2010,84.9720,89.0420,73.8710
18/1/2010,85.0600,89.6610,73.7880
19/1/2010,86.0380,90.3940,75.2570
20/1/2010,85.6870,88.9930,75.3620
21/1/2010,84.7800,87.7430,74.3150
22/1/2010,83.1050,86.7670,72.2930
25/1/2010,82.8810,86.1680,72.4750
26/1/2010,83.0590,86.5850,72.6720
27/1/2010,82.9260,85.8300,73.1020
28/1/2010,82.5330,84.8610,72.6380
29/1/2010,82.2470,85.7000,72.2320
1/2/2010,82.9870,86.2050,73.2840
2/2/2010,83.8010,87.0050,73.9360
3/2/2010,83.5860,86.5090,73.7310
4/2/2010,81.9850,84.1890,72.1330
5/2/2010,81.8280,82.3990,72.9030
8/2/2010,81.4330,82.9460,72.1240
9/2/2010,81.8650,83.0540,72.8630
10/2/2010,82.1050,83.6310,72.8900
11/2/2010,83.1760,83.9270,74.1250
12/2/2010,83.0800,83.6880,73.9200
15/2/2010,83.1760,84.0190,73.9990
16/2/2010,83.8290,84.8800,74.7350
17/2/2010,84.7890,85.9880,75.3360
18/2/2010,85.3550,86.5110,75.9850
19/2/2010,85.7300,86.9180,76.7800
22/2/2010,85.6380,86.6840,76.2470
23/2/2010,84.9170,85.6530,75.4260
24/2/2010,85.0410,85.8710,75.9310
25/2/2010,84.8760,84.4970,76.2570
26/2/2010,84.8020,85.3740,75.6650
1/3/2010,86.4110,86.3620,77.4000
2/3/2010,86.5540,87.0450,77.1340
3/3/2010,86.3270,87.7330,76.4210
4/3/2010,86.7210,87.8510,77.1510
5/3/2010,87.8300,89.2630,78.2200
8/3/2010,87.8610,89.2030,77.9620
9/3/2010,88.2730,89.1550,78.5060
10/3/2010,88.2030,89.6710,78.3990
11/3/2010,88.3190,89.4510,78.6550
12/3/2010,88.1370,89.7000,78.1770
15/3/2010,88.4130,89.1040,78.7870
16/3/2010,88.5990,89.9250,78.8020
17/3/2010,89.3740,90.7260,79.3590
18/3/2010,89.8400,90.6780,80.0940
19/3/2010,89.8830,90.3350,80.1020
22/3/2010,90.0680,90.2900,80.5070
23/3/2010,90.6140,90.8780,81.0820
24/3/2010,91.0610,90.9830,81.7560
25/3/2010,91.2040,91.8630,81.6070
26/3/2010,90.9530,91.4300,81.3270
29/3/2010,91.0090,91.5300,81.3610
30/3/2010,91.3780,91.5310,81.6750
31/3/2010,90.5990,91.4280,80.7620
1/4/2010,91.4310,92.7990,81.3270
2/4/2010,91.4780,92.7990,81.3270
5/4/2010,92.0360,92.7870,82.1880
6/4/2010,92.9400,93.3740,83.0750
7/4/2010,92.8450,93.1040,82.8310
8/4/2010,92.6040,92.2950,83.0210
9/4/2010,92.9060,93.5030,83.0340
12/4/2010,92.2490,93.3840,82.1810
13/4/2010,92.3070,93.1760,82.5100
14/4/2010,92.8700,93.7920,83.0450
15/4/2010,93.4640,94.3820,83.4730
16/4/2010,92.3990,92.9130,82.5130
19/4/2010,92.3240,92.3210,83.1040
20/4/2010,93.1540,93.5680,83.8360
21/4/2010,93.4260,93.0160,84.1570
22/4/2010,93.5600,91.9890,84.9400
23/4/2010,93.6550,92.6990,85.1860
26/4/2010,94.1570,93.6110,85.0440
27/4/2010,92.2150,90.6870,83.1210
28/4/2010,92.3550,89.5980,84.3530
29/4/2010,93.1580,90.7740,85.1690
30/4/2010,92.0460,90.1570,83.4180
3/5/2010,93.1860,90.3730,85.2650
4/5/2010,91.7780,87.7350,84.1230
5/5/2010,91.9030,86.9100,84.6240
6/5/2010,90.4160,85.6290,82.8930
7/5/2010,88.7560,82.3160,81.9750
10/5/2010,91.7370,88.1310,84.2760
11/5/2010,92.1230,87.7190,84.9890
12/5/2010,93.3080,88.9350,86.2690
13/5/2010,93.6650,89.1640,86.0100
14/5/2010,92.3570,86.1220,85.3230
17/5/2010,92.3840,86.0430,86.0350
18/5/2010,91.7610,87.1610,84.5570
19/5/2010,90.6940,84.5730,84.3530
20/5/2010,88.0520,82.7460,81.0770
21/5/2010,87.3060,82.3080,80.8310
24/5/2010,87.7760,82.5970,80.9600
25/5/2010,87.4530,80.6130,81.8760
26/5/2010,88.0080,82.5160,81.5940
27/5/2010,90.3050,84.9620,83.9790
28/5/2010,89.4560,84.6910,82.5090
31/5/2010,89.8590,85.0430,82.9190
1/6/2010,88.8820,85.1630,81.3360
2/6/2010,90.3190,85.1670,84.0280
3/6/2010,91.2820,86.3850,84.4040
4/6/2010,89.9530,84.8740,82.6410
7/6/2010,89.1370,84.2460,82.2260
8/6/2010,89.3510,83.3320,82.9400
9/6/2010,88.9560,84.8720,81.7320
10/6/2010,90.7030,86.1810,83.8090
11/6/2010,91.2480,86.5310,84.3030
14/6/2010,90.7610,87.5620,82.9100
15/6/2010,91.9530,88.1590,84.6420
16/6/2010,92.1190,88.2590,84.5230
17/6/2010,91.9690,88.4050,84.3580
18/6/2010,91.9740,88.5930,84.2860
21/6/2010,92.4250,89.5480,83.9770
22/6/2010,91.8870,89.1020,83.2650
23/6/2010,91.4260,88.2380,83.3080
24/6/2010,89.7420,86.6200,81.3770
25/6/2010,89.6790,86.1130,81.7640
28/6/2010,89.6340,87.1760,81.3200
29/6/2010,87.8820,84.5720,79.7660
30/6/2010,86.8090,84.3960,78.5200
1/7/2010,84.9440,82.2820,76.9830
2/7/2010,83.9990,82.2500,75.7480
5/7/2010,84.2340,82.0270,76.1710
6/7/2010,84.9040,84.1270,75.8660
7/7/2010,86.6300,85.2650,78.3350
8/7/2010,87.3650,86.1460,78.7840
9/7/2010,88.2250,86.6760,79.6410
12/7/2010,88.5600,87.0570,79.9940
13/7/2010,89.3840,88.7400,80.6890
14/7/2010,89.2880,88.7350,80.3020
15/7/2010,88.1560,87.7160,79.3660
16/7/2010,85.9260,86.0280,76.7480
19/7/2010,85.7780,85.3810,77.1160
20/7/2010,86.6670,85.4570,78.5160
21/7/2010,86.7040,86.4320,77.9050
22/7/2010,87.8220,88.2200,79.0900
23/7/2010,89.0200,88.7400,80.2900
26/7/2010,89.1790,89.1270,80.4540
27/7/2010,88.9380,89.4820,80.0460
28/7/2010,88.6030,89.1630,79.2960
29/7/2010,88.0450,88.8170,78.5140
30/7/2010,88.1630,88.5050,78.8920
2/8/2010,89.2280,90.8560,79.6550
3/8/2010,89.0480,90.8660,79.0540
4/8/2010,89.5350,90.9040,80.0320
5/8/2010,89.4970,90.6260,79.8680
6/8/2010,88.5220,89.6670,78.7760
9/8/2010,89.2900,90.9060,79.4790
10/8/2010,89.3650,90.1260,79.9330
11/8/2010,88.0890,88.3230,78.8160
12/8/2010,87.9320,88.4610,78.7450
13/8/2010,88.3060,88.6710,78.9480
16/8/2010,87.9400,88.6850,78.4450
17/8/2010,88.7750,89.6650,79.2640
18/8/2010,88.9460,89.3450,79.4780
19/8/2010,87.8520,88.0260,78.0790
20/8/2010,88.0440,87.4410,78.9110
23/8/2010,88.2030,88.0110,78.7680
24/8/2010,86.8750,86.5270,77.4580
25/8/2010,86.8390,85.8710,78.0650
26/8/2010,86.3600,86.6150,76.7820
27/8/2010,87.4480,87.1670,78.1660
30/8/2010,87.2170,87.1400,77.2250
31/8/2010,86.8280,87.1910,77.0950
1/9/2010,88.5340,89.5740,78.6890
2/9/2010,89.0860,89.5510,79.3670
3/9/2010,89.8270,90.3270,80.1930
6/9/2010,90.0870,90.5090,80.0900
7/9/2010,90.1600,90.1080,80.1240
8/9/2010,90.4220,91.0080,80.5170
9/9/2010,91.1230,91.9610,80.9390
10/9/2010,91.3950,91.8160,81.4140
13/9/2010,91.6020,92.4070,81.4080
14/9/2010,91.1360,92.3810,80.6940
15/9/2010,90.8480,92.0900,80.6530
16/9/2010,90.1820,91.3910,80.1920
17/9/2010,90.4930,91.1470,80.6170
20/9/2010,91.4300,92.3360,81.5900
21/9/2010,90.9330,91.8850,81.0830
22/9/2010,89.1240,90.5720,79.0280
23/9/2010,89.0950,90.5370,78.8630
24/9/2010,89.6430,91.5350,79.6630
27/9/2010,89.4950,91.1450,79.2520
28/9/2010,89.2630,90.9420,79.2090
29/9/2010,88.9020,90.4640,78.7280
30/9/2010,88.2000,90.0150,78.1760
1/10/2010,87.9650,89.8150,77.9840
4/10/2010,87.7230,89.3210,77.7250
5/10/2010,88.4670,90.5150,78.4200
6/10/2010,88.6130,90.9700,78.0570
7/10/2010,88.3650,90.9020,77.6560
8/10/2010,88.6660,90.8810,78.1850
11/10/2010,88.9610,91.1970,78.4190
12/10/2010,89.1500,90.9470,79.0630
13/10/2010,89.3870,92.2440,78.9050
14/10/2010,88.8900,92.0540,77.9220
15/10/2010,89.1610,92.1180,78.5150
18/10/2010,89.7690,92.4060,79.3070
19/10/2010,89.5170,91.9090,79.0380
20/10/2010,89.3210,92.2140,78.8530
21/10/2010,89.3310,92.6940,78.8060
22/10/2010,89.6840,92.4010,79.4370
25/10/2010,89.8290,92.6360,79.3180
26/10/2010,90.1080,92.4600,79.9830
27/10/2010,89.9580,91.7710,80.3190
28/10/2010,89.7200,92.1450,79.7140
29/10/2010,89.7940,92.1730,79.7200
1/11/2010,89.9450,92.3210,79.8620
2/11/2010,89.8400,92.7290,79.6950
3/11/2010,89.9110,92.3810,80.0330
4/11/2010,90.6960,93.8920,80.3580
5/11/2010,92.0360,94.2930,81.7610
8/11/2010,92.6600,94.2530,82.3900
9/11/2010,92.3900,94.7800,81.6830
10/11/2010,93.2090,94.1170,83.3380
11/11/2010,93.2370,94.1280,83.1760
12/11/2010,92.1350,93.7120,81.9740
15/11/2010,92.7890,94.4490,82.5340
16/11/2010,91.3510,92.2260,81.4330
17/11/2010,91.5880,92.6880,81.5520
18/11/2010,92.6480,94.0080,82.4310
19/11/2010,92.3350,93.4130,82.3050
22/11/2010,92.3980,92.7710,82.5220
23/11/2010,92.0260,91.3540,82.4020
24/11/2010,93.1620,92.2840,83.8940
25/11/2010,93.4440,92.7660,84.0220
26/11/2010,93.5210,92.3710,84.3880
29/11/2010,93.6920,90.8320,85.0910
30/11/2010,93.6260,90.7300,85.0150
1/12/2010,95.1070,92.5470,86.5440
2/12/2010,95.9460,94.0600,86.9240
3/12/2010,95.1620,93.8040,85.7820
6/12/2010,95.6650,93.9550,86.3070
7/12/2010,95.6020,94.8060,85.9700
